"Unique Key","Created Date","Closed Date","Agency","Agency Name","Complaint Type","Descriptor","Location Type","Incident Zip","Incident Address","Street Name","Cross Street 1","Cross Street 2","Intersection Street 1","Intersection Street 2","Address Type","City","Landmark","Facility Type","Status","Due Date","Resolution Description","Resolution Action Updated Date","Community Board","BBL","Borough","X Coordinate (State Plane)","Y Coordinate (State Plane)","Open Data Channel Type","Park Facility Name","Park Borough","Vehicle Type","Taxi Company Borough","Taxi Pick Up Location","Bridge Highway Name","Bridge Highway Direction","Road Ramp","Bridge Highway Segment","Latitude","Longitude","Location"
"61847965","07/20/2024 01:18:23 AM","07/22/2024 09:51:23 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10036","6 TIMES SQUARE","TIMES SQUARE","WEST 41 STREET","WEST 42 STREET","WEST   41 STREET","WEST   42 STREET","ADDRESS","NEW YORK","TIMES SQUARE",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/22/2024 09:51:23 AM","05 MANHATTAN","1009947502","MANHATTAN","987,965","214,398","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.75514871502","-73.98659093847","(40.75514871501618, -73.98659093847154)"
"61847962","07/19/2024 02:28:13 PM","07/19/2024 03:33:20 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10453","2058 JEROME AVENUE","JEROME AVENUE","EAST BURNSIDE AVENUE","EAST 181 STREET","EAST BURNSIDE AVENUE","EAST  181 STREET","ADDRESS","BRONX","JEROME AVENUE",,"Closed",,"The NYC Health Department (DOHMH) found a service request already exists for the same location. This request has been closed. DOHMH is addressing the original request.","07/19/2024 03:33:20 PM","05 BRONX","2031790004","BRONX","1,009,989","250,506","ONLINE","Unspecified","BRONX",,,,,,,,"40.85421849099","-73.90695828394","(40.85421849099145, -73.90695828393537)"
"61852314","07/19/2024 02:04:57 PM","07/19/2024 03:02:02 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11212","408 ROCKAWAY AVENUE","ROCKAWAY AVENUE","GLENMORE AVENUE","PITKIN AVENUE","GLENMORE AVENUE","PITKIN AVENUE","ADDRESS","BROOKLYN","ROCKAWAY AVENUE",,"Closed",,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/19/2024 03:02:02 PM","16 BROOKLYN","3034990065","BROOKLYN","1,008,978","183,429","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67011244053","-73.9108596014","(40.670112440532705, -73.91085960139833)"
"61857867","07/19/2024 01:17:04 PM","07/19/2024 02:50:18 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10454","885 EAST  140 STREET","EAST  140 STREET","WALNUT AVENUE","LOCUST AVENUE","WALNUT AVENUE","LOCUST AVENUE","ADDRESS","BRONX","EAST  140 STREET",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/19/2024 02:50:18 PM","01 BRONX","2025980062","BRONX","1,010,009","232,173","ONLINE","Unspecified","BRONX",,,,,,,,"40.80389962208","-73.90695637845","(40.80389962207804, -73.90695637845452)"
"61847994","07/19/2024 11:42:55 AM","07/19/2024 01:02:26 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10453","2058 JEROME AVENUE","JEROME AVENUE","EAST BURNSIDE AVENUE","EAST 181 STREET","EAST BURNSIDE AVENUE","EAST  181 STREET","ADDRESS","BRONX","JEROME AVENUE",,"Closed",,"The NYC Health Department (DOHMH) found a service request already exists for the same location. This request has been closed. DOHMH is addressing the original request.","07/19/2024 01:02:26 PM","05 BRONX","2031790004","BRONX","1,009,989","250,506","ONLINE","Unspecified","BRONX",,,,,,,,"40.85421849099","-73.90695828394","(40.85421849099145, -73.90695828393537)"
"61855106","07/19/2024 11:14:32 AM","07/19/2024 01:18:54 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10453","2058 JEROME AVENUE","JEROME AVENUE","EAST BURNSIDE AVENUE","EAST 181 STREET","EAST BURNSIDE AVENUE","EAST  181 STREET","ADDRESS","BRONX","JEROME AVENUE",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/19/2024 01:18:54 PM","05 BRONX","2031790004","BRONX","1,009,989","250,506","ONLINE","Unspecified","BRONX",,,,,,,,"40.85421849099","-73.90695828394","(40.85421849099145, -73.90695828393537)"
"61839803","07/18/2024 04:01:09 PM","07/18/2024 05:18:00 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11364","219-18 HORACE HARDING EXPRESSWAY","HORACE HARDING EXPRESSWAY","219 STREET","LONG ISLAND EXPWY EB ET   29","219 STREET","LONG ISLAND EXPWY EB ET   29","ADDRESS","OAKLAND GARDENS","HORACE HARDING EXPRESSWAY",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/18/2024 05:18:00 PM","11 QUEENS","4076090008","QUEENS","1,051,133","212,030","ONLINE","Unspecified","QUEENS",,,,,,,,"40.7483969991","-73.75861413177","(40.748396999098865, -73.75861413177128)"
"61845847","07/18/2024 12:00:52 PM","07/18/2024 02:44:47 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Loft Building","Loft Building - Common Areas","10038","39 BEEKMAN STREET","BEEKMAN STREET","WILLIAM STREET","GOLD STREET","WILLIAM STREET","GOLD STREET","ADDRESS","NEW YORK","BEEKMAN STREET",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/18/2024 02:44:47 PM","01 MANHATTAN","1000930026","MANHATTAN","982,728","198,051","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.71028086613","-74.00548986656","(40.71028086613151, -74.00548986656096)"
"61841116","07/18/2024 08:45:26 AM","07/18/2024 04:06:33 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Loft Building","Loft Building - Common Areas","10461","3045 BUHRE AVENUE","BUHRE AVENUE","HOBART AVENUE","JARVIS AVENUE","HOBART AVENUE","JARVIS AVENUE","ADDRESS","BRONX","BUHRE AVENUE",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/18/2024 04:06:33 PM","10 BRONX","2041960006","BRONX","1,031,006","248,084","ONLINE","Unspecified","BRONX",,,,,,,,"40.84748454512","-73.83100275988","(40.84748454511648, -73.83100275988386)"
"61831687","07/17/2024 06:14:47 PM","07/18/2024 01:05:28 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11237","217 WYCKOFF AVENUE","WYCKOFF AVENUE","HARMAN STREET","GREENE AVENUE","HARMAN STREET","GREENE AVENUE","ADDRESS","BROOKLYN","WYCKOFF AVENUE",,"Closed",,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/18/2024 01:05:28 PM","04 BROOKLYN","3032910001","BROOKLYN","1,007,610","195,101","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.70215310925","-73.91575054709","(40.702153109254, -73.91575054709263)"
"61836689","07/17/2024 10:27:47 AM","07/17/2024 01:52:28 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10012","70 WOOSTER STREET","WOOSTER STREET","BROOME STREET","SPRING STREET","BROOME STREET","SPRING STREET","ADDRESS","NEW YORK","WOOSTER STREET",,"Closed",,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/17/2024 01:52:28 PM","02 MANHATTAN","1004860005","MANHATTAN","983,773","202,848","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.72344759917","-74.00172088286","(40.723447599171074, -74.00172088285953)"
"61836690","07/17/2024 09:16:53 AM","07/17/2024 12:25:51 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10002","39 EAST BROADWAY","EAST BROADWAY","CATHERINE STREET","MARKET STREET","CATHERINE STREET","MARKET STREET","ADDRESS","NEW YORK","EAST BROADWAY",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/17/2024 12:25:51 PM","03 MANHATTAN","1002800040","MANHATTAN","985,322","199,239","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.71354170944","-73.99613309799","(40.71354170943809, -73.99613309798724)"
"61834025","07/17/2024 09:08:58 AM","07/17/2024 10:24:48 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10002","39 EAST BROADWAY","EAST BROADWAY","CATHERINE STREET","MARKET STREET","CATHERINE STREET","MARKET STREET","ADDRESS","NEW YORK","EAST BROADWAY",,"Closed",,"The NYC Health Department (DOHMH) found a service request already exists for the same location. This request has been closed. DOHMH is addressing the original request.","07/17/2024 10:24:48 AM","03 MANHATTAN","1002800040","MANHATTAN","985,322","199,239","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.71354170944","-73.99613309799","(40.71354170943809, -73.99613309798724)"
"61809220","07/15/2024 04:20:40 PM","07/16/2024 09:31:37 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11357","150-43 12 ROAD","12 ROAD","150 STREET","CLINTONVILLE STREET","150 STREET","CLINTONVILLE STREET","ADDRESS","WHITESTONE","12 ROAD",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/16/2024 09:31:37 AM","07 QUEENS","4045170045","QUEENS","1,035,988","227,162","PHONE","Unspecified","QUEENS",,,,,,,,"40.79003188867","-73.81315691924","(40.790031888670256, -73.81315691923527)"
"61814955","07/15/2024 04:08:32 PM","07/15/2024 05:27:56 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11357","150-43 12 ROAD","12 ROAD","150 STREET","CLINTONVILLE STREET","150 STREET","CLINTONVILLE STREET","ADDRESS","WHITESTONE","12 ROAD",,"Closed",,"The NYC Health Department (DOHMH) found a service request already exists for the same location. This request has been closed. DOHMH is addressing the original request.","07/15/2024 05:27:56 PM","07 QUEENS","4045170045","QUEENS","1,035,988","227,162","PHONE","Unspecified","QUEENS",,,,,,,,"40.79003188867","-73.81315691924","(40.790031888670256, -73.81315691923527)"
"61813520","07/15/2024 01:35:54 PM","07/15/2024 03:45:50 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10002","39 EAST BROADWAY","EAST BROADWAY","CATHERINE STREET","MARKET STREET","CATHERINE STREET","MARKET STREET","ADDRESS","NEW YORK","EAST BROADWAY",,"Closed",,"The NYC Health Department (DOHMH) found a service request already exists for the same location. This request has been closed. DOHMH is addressing the original request.","07/15/2024 03:45:50 PM","03 MANHATTAN","1002800040","MANHATTAN","985,322","199,239","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.71354170944","-73.99613309799","(40.71354170943809, -73.99613309798724)"
"61806536","07/14/2024 10:12:47 AM","07/15/2024 10:13:59 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10025","2527 BROADWAY","BROADWAY","WEST 94 STREET","WEST 95 STREET","WEST   94 STREET","WEST   95 STREET","ADDRESS","NEW YORK","BROADWAY",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/15/2024 10:13:59 AM","07 MANHATTAN","1012429055","MANHATTAN","991,845","228,406","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.79359451849","-73.97257048811","(40.793594518490394, -73.97257048810543)"
"61777852","07/12/2024 02:31:31 PM","07/12/2024 03:57:17 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10021","186 EAST   76 STREET","EAST   76 STREET","LEXINGTON AVENUE","3 AVENUE","LEXINGTON AVENUE","3 AVENUE","ADDRESS","NEW YORK","EAST   76 STREET",,"Closed",,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/12/2024 03:57:17 PM","08 MANHATTAN","1014107503","MANHATTAN","995,548","220,733","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.7725302169","-73.95920992649","(40.77253021690478, -73.95920992649093)"
"61771085","07/11/2024 02:21:21 PM","07/12/2024 08:30:57 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11355","26 MERIDIAN ROAD","MERIDIAN ROAD","FMCP NYCTA-LIRR PEDESTRIAN BRDG","NEW YORK PATH","FMCP NYCTA-LIRR PEDESTRIAN BRDG","NEW YORK PATH","ADDRESS","FLUSHING","MERIDIAN ROAD",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/12/2024 08:30:57 AM","81 QUEENS","4020180001","QUEENS","1,027,637","213,303","PHONE","Unspecified","QUEENS",,,,,,,,"40.75203755442","-73.84340455208","(40.752037554420156, -73.84340455207874)"
"61765070","07/10/2024 12:18:22 PM","07/10/2024 02:22:43 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10002","125 CANAL STREET","CANAL STREET","CHRYSTIE STREET","MANHATTAN BRIDGE","CHRYSTIE STREET","MANHATTAN BRIDGE","ADDRESS","NEW YORK","CANAL STREET",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/10/2024 02:22:43 PM","03 MANHATTAN","1003030035","MANHATTAN","985,594","200,106","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.71592138013","-73.99515177065","(40.71592138012715, -73.99515177065368)"
"61750016","07/09/2024 03:42:19 PM","07/10/2024 08:50:00 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10012","24 BOND STREET","BOND STREET","LAFAYETTE STREET","BOWERY","LAFAYETTE STREET","BOWERY","ADDRESS","NEW YORK","BOND STREET",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/10/2024 08:50:00 AM","02 MANHATTAN","1005300056","MANHATTAN","986,014","203,927","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.72640902926","-73.99363569756","(40.7264090292619, -73.9936356975559)"
"61752482","07/09/2024 03:22:55 PM","07/10/2024 08:41:23 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10012","24 BOND STREET","BOND STREET","LAFAYETTE STREET","BOWERY","LAFAYETTE STREET","BOWERY","ADDRESS","NEW YORK","BOND STREET",,"Closed",,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/10/2024 08:41:23 AM","02 MANHATTAN","1005300056","MANHATTAN","986,014","203,927","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.72640902926","-73.99363569756","(40.7264090292619, -73.9936356975559)"
"61737728","07/08/2024 03:09:38 PM","07/09/2024 09:22:30 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10309","124 PEMBROOK LOOP","PEMBROOK LOOP","MALLARD LANE","BEND","MALLARD LANE","BEND","ADDRESS","STATEN ISLAND","PEMBROOK LOOP",,"Closed",,"A letter was sent to the owner or manager of the property you reported instructing them to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.","07/09/2024 09:22:30 AM","03 STATEN ISLAND","5073190026","STATEN ISLAND","923,106","134,542","ONLINE","Unspecified","STATEN ISLAND",,,,,,,,"40.53575141318","-74.21997119769","(40.53575141318476, -74.21997119769175)"
